Episode,disturbance_level,Steps,Returns
550,1.5,76,-1734.393978995321
551,1.5,78,-1664.4714129957117
552,1.5,81,-1683.838098634843
553,1.5,68,-1623.7568801902657
554,1.5,64,-1629.0271434396534
555,1.5,65,-1593.0901147868567
556,1.5,84,-1719.4195276778246
557,1.5,63,-1627.2531094138321
558,1.5,69,-1629.5004369199355
559,1.5,86,-1703.6669244504003
560,1.5,94,-1640.08217280723
561,1.5,87,-1797.9915184484735
562,1.5,63,-1535.7124128853181
563,1.5,90,-1706.4862816777463
564,1.5,71,-1526.6941340441354
565,1.5,64,-1695.7276569335445
566,1.5,86,-1646.5475947014575
567,1.5,66,-1627.0182222435642
568,1.5,75,-1527.9537933397507
569,1.5,80,-1659.0645476069617
570,1.5,70,-1657.077360541723
571,1.5,71,-1648.4336188460516
572,1.5,71,-1684.2852146770788
573,1.5,62,-1627.4706651211063
574,1.5,72,-1553.7634237666466
575,1.5,65,-1545.7797073742518
576,1.5,57,-1493.5110790565752
577,1.5,62,-1505.255516891326
578,1.5,71,-1509.032576622758
579,1.5,81,-1738.8623878138683
580,1.5,82,-1636.7158890378246
581,1.5,87,-1697.965331353174
582,1.5,89,-1612.722152005666
583,1.5,61,-1491.4078533834881
584,1.5,49,-1476.7695628605165
585,1.5,80,-1686.8073589038854
586,1.5,66,-1526.3505623152557
587,1.5,64,-1555.6129770448665
588,1.5,73,-1639.8609721851872
589,1.5,86,-1714.907043736178
590,1.5,53,-1462.6094999725144
591,1.5,80,-1752.0405360189511
592,1.5,57,-1479.627368583475
593,1.5,83,-1745.8794312126488
594,1.5,73,-1469.4429322057906
595,1.5,74,-1568.7510484258955
596,1.5,64,-1653.425099048855
597,1.5,90,-1682.6875512408808
598,1.5,66,-1586.0019139112542
599,1.5,84,-1810.2455201874102
600,1.5,66,-1547.444067682849
601,1.5,64,-1528.176347080271
602,1.5,81,-1697.7540124412635
603,1.5,65,-1512.172927072176
604,1.5,91,-1668.7303350611867
605,1.5,77,-1612.7463029214368
606,1.5,88,-1701.2242858825336
607,1.5,73,-1618.5125291854283
608,1.5,86,-1688.2350156688362
609,1.5,70,-1633.6281052604932
610,1.5,62,-1549.701773420019
611,1.5,94,-1714.1276176689826
612,1.5,77,-1610.405717493585
613,1.5,85,-1623.0366206768472
614,1.5,73,-1656.8650875545497
615,1.5,59,-1520.2792034949061
616,1.5,89,-1608.9810861504768
617,1.5,65,-1599.0024568849976
618,1.5,54,-1551.8935686234474
619,1.5,60,-1438.0588118191047
620,1.5,50,-1467.6808015292982
621,1.5,65,-1486.9997747752898
622,1.5,76,-1562.140726573783
623,1.5,68,-1602.1311259414301
624,1.5,80,-1672.9814299693894
625,1.5,72,-1617.1193158051449
626,1.5,65,-1556.9084221581165
627,1.5,54,-1449.9247170396181
628,1.5,55,-1459.7873231614803
629,1.5,76,-1742.0213832733364
630,1.5,59,-1495.6584380746601
631,1.5,72,-1497.6662436538845
632,1.5,72,-1508.8017343369556
633,1.5,66,-1427.1847787411486
634,1.5,62,-1516.1161452646236
635,1.5,72,-1696.2309824880256
636,1.5,76,-1616.3685068651052
637,1.5,75,-1542.3881398382773
638,1.5,59,-1574.5712919635707
639,1.5,82,-1706.8597335540612
640,1.5,68,-1626.8742598395952
641,1.5,78,-1542.6505082081121
642,1.5,79,-1639.563313781624
643,1.5,87,-1735.7155069224912
644,1.5,62,-1567.685112602378
645,1.5,82,-1563.773052003004
646,1.5,70,-1476.2621928304852
647,1.5,65,-1512.5929498099738
648,1.5,61,-1514.1199716491024
649,1.5,74,-1578.8667690819138
650,1.5,69,-1505.3121622377766
651,1.5,67,-1611.6370201677028
652,1.5,71,-1528.0257795848015
653,1.5,72,-1509.5531241898136
654,1.5,92,-1785.8590397670828
655,1.5,63,-1587.9018467791789
656,1.5,53,-1468.6133337461229
657,1.5,71,-1530.1494830528218
658,1.5,89,-1695.4348456129978
659,1.5,78,-1700.7181890160361
660,1.5,83,-1686.0100478016464
661,1.5,53,-1536.551854149336
662,1.5,77,-1687.0054940801492
663,1.5,72,-1590.6549019438655
664,1.5,59,-1625.0393923304664
665,1.5,69,-1514.8277347294052
666,1.5,79,-1690.568650436795
667,1.5,63,-1516.9328970379477
668,1.5,69,-1690.498896760128
669,1.5,76,-1670.8118436334048
670,1.5,59,-1445.9966388733758
671,1.5,67,-1501.543488937924
672,1.5,76,-1663.2040351495275
673,1.5,62,-1514.6609460238205
674,1.5,74,-1674.264521662315
675,1.5,72,-1598.27883724237
676,1.5,61,-1587.5009694045145
677,1.5,73,-1600.0241833583916
678,1.5,55,-1530.96378406448
679,1.5,70,-1668.947888339534
680,1.5,73,-1724.590105313136
681,1.5,83,-1651.1978982776864
682,1.5,56,-1499.6362991557894
683,1.5,63,-1562.0917900721943
684,1.5,57,-1517.0976249261212
685,1.5,79,-1587.1314152619457
686,1.5,75,-1688.4825523799757
687,1.5,67,-1493.9590219150246
688,1.5,56,-1564.349639488791
689,1.5,75,-1694.6875222135582
690,1.5,62,-1626.8863030551115
691,1.5,76,-1544.730580358129
692,1.5,76,-1629.9686304853658
693,1.5,65,-1534.1834503566104
694,1.5,78,-1657.6754564228454
695,1.5,91,-1657.2105091154554
696,1.5,58,-1456.9591045576171
697,1.5,73,-1601.842160538417
698,1.5,61,-1490.6400692359186
699,1.5,94,-1735.4095575170131
700,1.5,81,-1753.2610699539532
701,1.5,61,-1556.3808747933997
702,1.5,67,-1555.7199702180678
703,1.5,63,-1639.8842382297653
704,1.5,78,-1594.8745859842147
705,1.5,62,-1422.6959630841907
706,1.5,70,-1629.5870365633987
707,1.5,77,-1546.8361144858577
708,1.5,73,-1577.212547936459
709,1.5,60,-1559.9351513230247
710,1.5,66,-1552.2952676450377
711,1.5,76,-1599.123691158124
